treatment,time,n_at_risk,n_deaths,n_censored,qx,px,lx,hx,km_lx,se_km,km_ci_lo,km_ci_hi,na_H,na_se,na_ci_lo,na_ci_hi
Male/40x,285.17805555555555,1878,6,1,0.003194888178913738,0.9968051118210862,0.9883843717001056,6.807705944923771e-05,0.9883843717001056,0.002462035442711676,0.9835587822323908,0.9932099611678205,0.011660534563489242,0.002486048374419689,0.006787879749626651,0.016533189377351834
Male/40x,332.1836111111111,1871,14,0,0.0074826296098343134,0.9925173703901656,0.9809886575345249,0.00010102572703525267,0.9809886575345249,0.0031382972265517088,0.9748375949704836,0.9871397200985662,0.019143164173323554,0.003190564853230046,0.012889657060992665,0.025396671285654444
Male/40x,406.5283333333333,1857,18,0,0.009693053311793215,0.9903069466882067,0.9714798821787782,0.000202839908977469,0.9714798821787782,0.003825358696011638,0.9639821791345954,0.9789775852229611,0.02883621748511677,0.003924212277594837,0.02114476142103089,0.03652767354920265
Male/40x,454.54777777777775,1839,21,0,0.011419249592169658,0.9885807504078303,0.9603863109304072,0.00025062961491048076,0.9603863109304072,0.0044826890451870665,0.9516002404018405,0.9691723814589738,0.04025546707728643,0.004648540699025438,0.031144327307196573,0.04936660684737629
Male/40x,500.37166666666667,1818,15,0,0.00825082508250825,0.9917491749174917,0.952462331467285,0.00011347938954544137,0.952462331467285,0.00489036832167517,0.9428772095568017,0.9620474533777683,0.048506292159794684,0.0051134468088207445,0.03848393641450602,0.058528647905083345
Male/40x,573.3805555555556,1803,21,0,0.011647254575707155,0.9883527454242929,0.9413687602189139,0.00024434684899466596,0.9413687602189139,0.005399438293675246,0.9307858611633104,0.9519516592745174,0.06015354673550184,0.00571027746282234,0.048961402908370054,0.07134569056263362
Male/40x,621.3266666666666,1782,21,0,0.011784511784511785,0.9882154882154882,0.9302751889705428,0.00024062981990719985,0.9302751889705428,0.005853387074544618,0.9188025503044354,0.9417478276366503,0.07193805852001363,0.006262615309270327,0.059663332513843786,0.08421278452618347
Male/40x,670.5905555555555,1761,13,1,0.0073821692220329355,0.9926178307779671,0.9234077401025036,0.0001044816360793682,0.9234077401025036,0.006112217535597547,0.9114277937327324,0.9353876864722748,0.07932022774204657,0.006588807403920929,0.06640616523036155,0.09223429025373159
Male/40x,741.5074999999999,1747,29,0,0.01659988551803091,0.9834001144819691,0.9080792773303383,0.0003453497943121925,0.9080792773303383,0.006640543379281308,0.895063812306947,0.9210947423537297,0.09592011326007749,0.0072742230450967135,0.08166263609168793,0.11017759042846705
Male/40x,789.9766666666667,1718,20,0,0.011641443538998836,0.9883585564610011,0.8975079236943623,0.000245097515246325,0.8975079236943623,0.006971278117357246,0.883844218584342,0.9111716288043825,0.10756155679907632,0.007725961512549812,0.0924186722344787,0.12270444136367395
Male/40x,837.7519444444445,1698,19,1,0.011189634864546525,0.9888103651354535,0.8874651377401851,0.00015643385069121957,0.8874651377401851,0.00726402739139733,0.8732276440530463,0.9017026314273239,0.11875119166362284,0.008141275837479083,0.10279429102216384,0.13470809230508185
Male/40x,909.6838888888889,1678,17,0,0.010131108462455305,0.9898688915375446,0.8784741321730914,0.00021544205993911797,0.8784741321730914,0.00751061672479159,0.8637533233924999,0.893194940953683,0.12888230012607815,0.008503997977182421,0.1122144640908006,0.1455501361613557
Male/40x,956.9480555555555,1661,37,0,0.022275737507525588,0.9777242624924745,0.8589054729976524,0.000497936256084579,0.8589054729976524,0.008002700522662387,0.8432201799732342,0.8745907660220706,0.15115803763360375,0.009258996794284803,0.13301040391680552,0.16930567135040198
Male/40x,1002.1880555555555,1624,18,0,0.011083743842364532,0.9889162561576355,0.8493855847501415,0.00014756565347929552,0.8493855847501415,0.008222560705615247,0.8332693657671356,0.8655018037331473,0.1622417814759683,0.009620498274868692,0.14338560485722565,0.18109795809471094
Male/40x,1077.7172222222223,1606,35,2,0.021793275217932753,0.9782067247820673,0.8308746909355369,0.0004613699930460021,0.8308746909355369,0.008618145988173108,0.8139831247987176,0.8477662570723562,0.18403505669390105,0.01030164534945873,0.16384383180896195,0.20422628157884015
Male/40x,1125.473611111111,1569,31,0,0.019757807520713832,0.9802421924792861,0.8144584287182,0.0004222126035599844,0.8144584287182,0.008938014071325277,0.7969399211384024,0.8319769362979975,0.20379286421461487,0.010895710553022084,0.18243727153069159,0.22514845689853816
Male/40x,1172.7363888888888,1538,34,0,0.022106631989596878,0.9778933680104032,0.7964534959637014,0.0003041988522845712,0.7964534959637014,0.009258449134143134,0.7783069356607809,0.8146000562666219,0.22589949620421174,0.01153646962182707,0.20328801574543068,0.2485109766629928
Male/40x,1246.2202777777777,1504,63,0,0.04188829787234043,0.9581117021276596,0.763091414683307,0.0009055427661836065,0.763091414683307,0.009778298536207963,0.7439259495523394,0.7822568798142746,0.2677877940765522,0.012686267899526002,0.24292270899348123,0.2926528791596231
Male/40x,1293.4675,1441,56,0,0.0388619014573213,0.9611380985426787,0.7334362313229564,0.0008484538992005711,0.7334362313229564,0.010169649344875532,0.7135037186070003,0.7533687440389125,0.3066496955338735,0.013708030366173931,0.2797819560161726,0.3335174350515744
Male/40x,1340.1783333333333,1385,54,0,0.03898916967509025,0.9610108303249097,0.704840161654047,0.0005332944416108447,0.704840161654047,0.010491289204499895,0.6842772348132271,0.7254030884948668,0.34563886520896375,0.014699017707184138,0.3168287905028828,0.3744489399150447
Male/40x,1414.7419444444445,1331,144,0,0.10818933132982719,0.8918106686701728,0.6285839758702882,0.002453743654304856,0.6285839758702882,0.011115411836561152,0.6067977686706284,0.6503701830699481,0.4538281965387909,0.01724370515532717,0.4200305344343497,0.48762585864323216
Male/40x,1461.355,1187,124,0,0.10446503791069923,0.8955349620893007,0.5629189270009405,0.0022102155628585815,0.5629189270009405,0.0114117337172564,0.5405519289151179,0.585285925086763,0.5582932344494902,0.019630409612688988,0.5198176316086198,0.5967688372903606
Male/40x,1511.2244444444443,1063,75,0,0.07055503292568203,0.929444967074318,0.5232021635718995,0.0009898535701364905,0.5232021635718995,0.011491207825866104,0.500679396233202,0.545724930910597,0.6288482673751722,0.021253858093152715,0.5871907055125929,0.6705058292377515
Male/40x,1585.1091666666666,988,143,0,0.14473684210526316,0.8552631578947368,0.4474755346338614,0.0035567425734810893,0.4474755346338614,0.011440589928821888,0.4250519783733705,0.46989909089435233,0.7735851094804354,0.02445856216752411,0.7256463276320881,0.8215238913287826
Male/40x,1628.9775,845,126,0,0.14911242603550295,0.850887573964497,0.3807513720730726,0.0034114033799035525,0.3807513720730726,0.011172689334881225,0.35885290097670536,0.4026498431694398,0.9226975355159384,0.027833175758653784,0.8681445110289769,0.9772505600028998
Male/40x,1676.2088888888889,719,115,0,0.1599443671766342,0.8400556328233658,0.3198523348152098,0.002282634119082987,0.3198523348152098,0.010732305268703644,0.29881701648855064,0.340887653141869,1.0826419026925727,0.03157751717598083,1.0207499690276503,1.144533836357495
Male/40x,1752.3697222222222,604,181,0,0.2996688741721854,0.7003311258278146,0.224002545739791,0.008026989804663522,0.224002545739791,0.009593754139588791,0.20519878762619698,0.24280630385338503,1.382310776864758,0.03864298268964224,1.3065705307930593,1.4580510229364567
Male/40x,1796.2819444444444,423,193,0,0.4562647754137116,0.5437352245862884,0.12179807451572561,0.011121982398918625,0.12179807451572561,0.007525961738321259,0.10704718950861594,0.13654895952283527,1.8385755522784697,0.05071410299072312,1.7391759104166524,1.937975194140287
Male/40x,1849.4305555555554,230,110,0,0.4782608695652174,0.5217391304347826,0.06354682148646554,0.008488695940163275,0.06354682148646554,0.005613587849699916,0.0525441893010537,0.07454945367187737,2.316836421843687,0.0682005522501089,2.1831633394334737,2.4505095042539002
Male/40x,1923.478611111111,120,51,0,0.425,0.575,0.03653942235471768,0.01277262750791947,0.03653942235471768,0.004317684550824825,0.028076760635101027,0.045002084074334335,2.741836421843687,0.09051509263038127,2.5644268402881396,2.919246003399234
Male/40x,1965.7316666666666,69,24,0,0.34782608695652173,0.6521739130434783,0.023830058057424573,0.008935541239384398,0.023830058057424573,0.003509776818148877,0.016950895493852775,0.03070922062099637,3.0896625088002088,0.11503886202438321,2.864186339232418,3.3151386783679997
Male/40x,2012.8527777777776,45,6,0,0.13333333333333333,0.8666666666666667,0.020652716983101296,0.0011587552650942372,0.020652716983101296,0.0032727397695150955,0.01423814703485171,0.02706728693135088,3.222995842133542,0.12726705284097703,2.973552418565227,3.472439265701857
Male/40x,2136.1377777777775,39,0,39,0.0,1.0,0.020652716983101296,0.0,0.020652716983101296,0.0032727397695150955,0.01423814703485171,0.02706728693135088,3.222995842133542,0.12726705284097703,2.973552418565227,3.472439265701857
