time,event,chamber,treatment,Sex,Density
2136.1377777777775,1,118,Female/40x,Female,40x
2136.1377777777775,1,118,Female/40x,Female,40x
2136.1377777777775,1,118,Female/40x,Female,40x
2136.1377777777775,0,118,Female/40x,Female,40x
2136.1377777777775,0,118,Female/40x,Female,40x
2136.1377777777775,0,118,Female/40x,Female,40x
2136.1377777777775,0,118,Female/40x,Female,40x
2136.1377777777775,0,118,Female/40x,Female,40x
2136.1377777777775,1,119,Female/40x,Female,40x
2136.1377777777775,1,119,Female/40x,Female,40x
2136.1377777777775,1,123,Female/40x,Female,40x
2136.1377777777775,1,123,Female/40x,Female,40x
2136.1377777777775,0,123,Female/40x,Female,40x
2136.1377777777775,1,126,Female/40x,Female,40x
2136.1377777777775,1,126,Female/40x,Female,40x
2136.1377777777775,1,126,Female/40x,Female,40x
2136.1377777777775,1,126,Female/40x,Female,40x
2136.1377777777775,1,129,Female/40x,Female,40x
2136.1377777777775,1,129,Female/40x,Female,40x
2136.1377777777775,1,129,Female/40x,Female,40x
2136.1377777777775,1,135,Female/40x,Female,40x
2136.1377777777775,1,135,Female/40x,Female,40x
2136.1377777777775,0,135,Female/40x,Female,40x
2136.1377777777775,0,135,Female/40x,Female,40x
2136.1377777777775,0,135,Female/40x,Female,40x
2136.1377777777775,1,136,Female/40x,Female,40x
2136.1377777777775,1,136,Female/40x,Female,40x
2136.1377777777775,1,136,Female/40x,Female,40x
2136.1377777777775,0,136,Female/40x,Female,40x
2136.1377777777775,0,136,Female/40x,Female,40x
2136.1377777777775,1,137,Female/40x,Female,40x
2136.1377777777775,1,137,Female/40x,Female,40x
2136.1377777777775,1,137,Female/40x,Female,40x
2136.1377777777775,0,137,Female/40x,Female,40x
2136.1377777777775,0,137,Female/40x,Female,40x
2136.1377777777775,0,137,Female/40x,Female,40x
2136.1377777777775,1,151,Female/40x,Female,40x
2136.1377777777775,1,151,Female/40x,Female,40x
2136.1377777777775,1,151,Female/40x,Female,40x
2136.1377777777775,0,151,Female/40x,Female,40x
2136.1377777777775,0,151,Female/40x,Female,40x
2136.1377777777775,0,151,Female/40x,Female,40x
2136.1377777777775,0,151,Female/40x,Female,40x
2136.1377777777775,1,157,Female/40x,Female,40x
2136.1377777777775,0,157,Female/40x,Female,40x
2136.1377777777775,0,157,Female/40x,Female,40x
2136.1377777777775,0,157,Female/40x,Female,40x
2136.1377777777775,0,157,Female/40x,Female,40x
2136.1377777777775,0,157,Female/40x,Female,40x
2136.1377777777775,0,157,Female/40x,Female,40x
2136.1377777777775,1,164,Female/40x,Female,40x
2136.1377777777775,0,164,Female/40x,Female,40x
2136.1377777777775,1,165,Female/40x,Female,40x
2136.1377777777775,1,165,Female/40x,Female,40x
2136.1377777777775,1,172,Female/40x,Female,40x
2136.1377777777775,1,172,Female/40x,Female,40x
2136.1377777777775,0,172,Female/40x,Female,40x
2136.1377777777775,0,172,Female/40x,Female,40x
2136.1377777777775,1,175,Female/40x,Female,40x
2136.1377777777775,1,175,Female/40x,Female,40x
2136.1377777777775,1,175,Female/40x,Female,40x
2136.1377777777775,0,178,Female/40x,Female,40x
2136.1377777777775,0,186,Female/40x,Female,40x
2136.1377777777775,0,186,Female/40x,Female,40x
2136.1377777777775,1,188,Female/40x,Female,40x
2136.1377777777775,0,200,Female/40x,Female,40x
2136.1377777777775,0,200,Female/40x,Female,40x
2136.1377777777775,0,200,Female/40x,Female,40x
119.625,0,4,Male/20x,Male,20x
164.13055555555556,1,30,Male/20x,Male,20x
164.13055555555556,1,52,Male/20x,Male,20x
164.13055555555556,1,61,Male/20x,Male,20x
164.13055555555556,1,90,Male/20x,Male,20x
237.58055555555555,1,10,Male/20x,Male,20x
237.58055555555555,1,29,Male/20x,Male,20x
237.58055555555555,1,46,Male/20x,Male,20x
237.58055555555555,1,67,Male/20x,Male,20x
285.17805555555555,1,33,Male/20x,Male,20x
332.1836111111111,1,3,Male/20x,Male,20x
332.1836111111111,1,90,Male/20x,Male,20x
332.1836111111111,1,109,Male/20x,Male,20x
332.1836111111111,1,183,Male/20x,Male,20x
406.5283333333333,1,109,Male/20x,Male,20x
406.5283333333333,1,116,Male/20x,Male,20x
406.5283333333333,1,193,Male/20x,Male,20x
454.54777777777775,1,3,Male/20x,Male,20x
454.54777777777775,1,24,Male/20x,Male,20x
454.54777777777775,1,134,Male/20x,Male,20x
454.54777777777775,1,169,Male/20x,Male,20x
454.54777777777775,1,183,Male/20x,Male,20x
500.37166666666667,1,36,Male/20x,Male,20x
500.37166666666667,1,61,Male/20x,Male,20x
500.37166666666667,1,63,Male/20x,Male,20x
573.3805555555556,1,4,Male/20x,Male,20x
573.3805555555556,1,29,Male/20x,Male,20x
573.3805555555556,1,52,Male/20x,Male,20x
573.3805555555556,1,65,Male/20x,Male,20x
573.3805555555556,1,91,Male/20x,Male,20x
573.3805555555556,1,169,Male/20x,Male,20x
573.3805555555556,1,193,Male/20x,Male,20x
621.3266666666666,1,25,Male/20x,Male,20x
621.3266666666666,1,44,Male/20x,Male,20x
621.3266666666666,1,52,Male/20x,Male,20x
621.3266666666666,1,69,Male/20x,Male,20x
621.3266666666666,1,74,Male/20x,Male,20x
621.3266666666666,1,116,Male/20x,Male,20x
670.5905555555555,1,196,Male/20x,Male,20x
741.5074999999999,1,25,Male/20x,Male,20x
741.5074999999999,1,29,Male/20x,Male,20x
741.5074999999999,1,30,Male/20x,Male,20x
741.5074999999999,1,69,Male/20x,Male,20x
741.5074999999999,1,74,Male/20x,Male,20x
741.5074999999999,1,107,Male/20x,Male,20x
741.5074999999999,1,132,Male/20x,Male,20x
741.5074999999999,1,134,Male/20x,Male,20x
741.5074999999999,1,134,Male/20x,Male,20x
741.5074999999999,1,134,Male/20x,Male,20x
741.5074999999999,1,183,Male/20x,Male,20x
789.9766666666667,1,25,Male/20x,Male,20x
789.9766666666667,1,25,Male/20x,Male,20x
789.9766666666667,1,44,Male/20x,Male,20x
909.6838888888889,1,3,Male/20x,Male,20x
909.6838888888889,1,25,Male/20x,Male,20x
909.6838888888889,1,36,Male/20x,Male,20x
909.6838888888889,1,45,Male/20x,Male,20x
909.6838888888889,1,45,Male/20x,Male,20x
956.9480555555555,1,67,Male/20x,Male,20x
956.9480555555555,1,134,Male/20x,Male,20x
956.9480555555555,1,142,Male/20x,Male,20x
956.9480555555555,1,150,Male/20x,Male,20x
1002.1880555555555,1,24,Male/20x,Male,20x
1002.1880555555555,1,67,Male/20x,Male,20x
1002.1880555555555,1,103,Male/20x,Male,20x
1002.1880555555555,1,177,Male/20x,Male,20x
1002.1880555555555,1,191,Male/20x,Male,20x
1077.7172222222223,1,36,Male/20x,Male,20x
1077.7172222222223,1,45,Male/20x,Male,20x
1077.7172222222223,1,57,Male/20x,Male,20x
1077.7172222222223,1,154,Male/20x,Male,20x
1077.7172222222223,1,176,Male/20x,Male,20x
1077.7172222222223,1,177,Male/20x,Male,20x
1077.7172222222223,1,193,Male/20x,Male,20x
1077.7172222222223,1,193,Male/20x,Male,20x
1125.473611111111,1,3,Male/20x,Male,20x
1125.473611111111,1,25,Male/20x,Male,20x
1125.473611111111,1,69,Male/20x,Male,20x
1125.473611111111,1,69,Male/20x,Male,20x
1125.473611111111,1,69,Male/20x,Male,20x
1125.473611111111,1,73,Male/20x,Male,20x
1125.473611111111,1,90,Male/20x,Male,20x
1125.473611111111,1,91,Male/20x,Male,20x
1125.473611111111,1,96,Male/20x,Male,20x
1125.473611111111,1,96,Male/20x,Male,20x
1125.473611111111,1,107,Male/20x,Male,20x
1125.473611111111,1,116,Male/20x,Male,20x
1125.473611111111,1,152,Male/20x,Male,20x
1125.473611111111,1,152,Male/20x,Male,20x
1172.7363888888888,1,24,Male/20x,Male,20x
1172.7363888888888,1,33,Male/20x,Male,20x
1172.7363888888888,1,36,Male/20x,Male,20x
1172.7363888888888,1,44,Male/20x,Male,20x
1172.7363888888888,1,45,Male/20x,Male,20x
1172.7363888888888,1,65,Male/20x,Male,20x
1172.7363888888888,1,69,Male/20x,Male,20x
1172.7363888888888,1,74,Male/20x,Male,20x
1172.7363888888888,1,101,Male/20x,Male,20x
1172.7363888888888,1,152,Male/20x,Male,20x
1172.7363888888888,1,166,Male/20x,Male,20x
1172.7363888888888,1,166,Male/20x,Male,20x
1246.2202777777777,1,3,Male/20x,Male,20x
1246.2202777777777,1,10,Male/20x,Male,20x
1246.2202777777777,1,30,Male/20x,Male,20x
1246.2202777777777,1,36,Male/20x,Male,20x
1246.2202777777777,1,45,Male/20x,Male,20x
1246.2202777777777,1,63,Male/20x,Male,20x
1246.2202777777777,1,65,Male/20x,Male,20x
1246.2202777777777,1,73,Male/20x,Male,20x
1246.2202777777777,1,91,Male/20x,Male,20x
1246.2202777777777,1,91,Male/20x,Male,20x
1246.2202777777777,1,91,Male/20x,Male,20x
1246.2202777777777,1,91,Male/20x,Male,20x
1246.2202777777777,1,116,Male/20x,Male,20x
1246.2202777777777,1,116,Male/20x,Male,20x
1246.2202777777777,1,120,Male/20x,Male,20x
1246.2202777777777,1,142,Male/20x,Male,20x
1246.2202777777777,1,152,Male/20x,Male,20x
1246.2202777777777,1,152,Male/20x,Male,20x
1246.2202777777777,1,152,Male/20x,Male,20x
1246.2202777777777,1,166,Male/20x,Male,20x
1246.2202777777777,1,171,Male/20x,Male,20x
1246.2202777777777,1,171,Male/20x,Male,20x
1246.2202777777777,1,180,Male/20x,Male,20x
1293.4675,1,3,Male/20x,Male,20x
1293.4675,1,4,Male/20x,Male,20x
1293.4675,1,24,Male/20x,Male,20x
1293.4675,1,36,Male/20x,Male,20x
1293.4675,1,36,Male/20x,Male,20x
1293.4675,1,44,Male/20x,Male,20x
1293.4675,1,52,Male/20x,Male,20x
1293.4675,1,52,Male/20x,Male,20x
1293.4675,1,52,Male/20x,Male,20x
1293.4675,1,57,Male/20x,Male,20x
1293.4675,1,65,Male/20x,Male,20x
1293.4675,1,65,Male/20x,Male,20x
1293.4675,1,73,Male/20x,Male,20x
1293.4675,1,96,Male/20x,Male,20x
1293.4675,1,96,Male/20x,Male,20x
1293.4675,1,103,Male/20x,Male,20x
1293.4675,1,109,Male/20x,Male,20x
1293.4675,1,120,Male/20x,Male,20x
1293.4675,1,120,Male/20x,Male,20x
1293.4675,1,134,Male/20x,Male,20x
1293.4675,1,152,Male/20x,Male,20x
1293.4675,1,153,Male/20x,Male,20x
1293.4675,1,153,Male/20x,Male,20x
1293.4675,1,154,Male/20x,Male,20x
1293.4675,1,166,Male/20x,Male,20x
1293.4675,1,166,Male/20x,Male,20x
1293.4675,1,166,Male/20x,Male,20x
1293.4675,1,169,Male/20x,Male,20x
1293.4675,1,169,Male/20x,Male,20x
1293.4675,1,191,Male/20x,Male,20x
1293.4675,1,193,Male/20x,Male,20x
1293.4675,1,196,Male/20x,Male,20x
1293.4675,1,199,Male/20x,Male,20x
1340.1783333333333,1,4,Male/20x,Male,20x
1340.1783333333333,1,29,Male/20x,Male,20x
1340.1783333333333,1,29,Male/20x,Male,20x
1340.1783333333333,1,33,Male/20x,Male,20x
1340.1783333333333,1,36,Male/20x,Male,20x
1340.1783333333333,1,36,Male/20x,Male,20x
1340.1783333333333,1,36,Male/20x,Male,20x
1340.1783333333333,1,46,Male/20x,Male,20x
1340.1783333333333,1,61,Male/20x,Male,20x
1340.1783333333333,1,65,Male/20x,Male,20x
1340.1783333333333,1,67,Male/20x,Male,20x
1340.1783333333333,1,73,Male/20x,Male,20x
1340.1783333333333,1,74,Male/20x,Male,20x
1340.1783333333333,1,101,Male/20x,Male,20x
1340.1783333333333,1,103,Male/20x,Male,20x
1340.1783333333333,1,107,Male/20x,Male,20x
1340.1783333333333,1,152,Male/20x,Male,20x
1340.1783333333333,1,154,Male/20x,Male,20x
1340.1783333333333,1,166,Male/20x,Male,20x
1340.1783333333333,1,169,Male/20x,Male,20x
1340.1783333333333,1,176,Male/20x,Male,20x
1340.1783333333333,1,183,Male/20x,Male,20x
1340.1783333333333,1,191,Male/20x,Male,20x
1340.1783333333333,1,196,Male/20x,Male,20x
1340.1783333333333,1,196,Male/20x,Male,20x
1414.7419444444445,1,3,Male/20x,Male,20x
1414.7419444444445,1,3,Male/20x,Male,20x
1414.7419444444445,1,4,Male/20x,Male,20x
1414.7419444444445,1,4,Male/20x,Male,20x
1414.7419444444445,1,24,Male/20x,Male,20x
1414.7419444444445,1,24,Male/20x,Male,20x
1414.7419444444445,1,24,Male/20x,Male,20x
1414.7419444444445,1,24,Male/20x,Male,20x
1414.7419444444445,1,30,Male/20x,Male,20x
1414.7419444444445,1,30,Male/20x,Male,20x
1414.7419444444445,1,33,Male/20x,Male,20x
1414.7419444444445,1,36,Male/20x,Male,20x
1414.7419444444445,1,36,Male/20x,Male,20x
1414.7419444444445,1,44,Male/20x,Male,20x
1414.7419444444445,1,46,Male/20x,Male,20x
1414.7419444444445,1,52,Male/20x,Male,20x
1414.7419444444445,1,57,Male/20x,Male,20x
1414.7419444444445,1,57,Male/20x,Male,20x
1414.7419444444445,1,61,Male/20x,Male,20x
1414.7419444444445,1,63,Male/20x,Male,20x
1414.7419444444445,1,67,Male/20x,Male,20x
1414.7419444444445,1,69,Male/20x,Male,20x
1414.7419444444445,1,73,Male/20x,Male,20x
1414.7419444444445,1,74,Male/20x,Male,20x
1414.7419444444445,1,74,Male/20x,Male,20x
1414.7419444444445,1,74,Male/20x,Male,20x
1414.7419444444445,1,90,Male/20x,Male,20x
1414.7419444444445,1,90,Male/20x,Male,20x
1414.7419444444445,1,90,Male/20x,Male,20x
1414.7419444444445,1,91,Male/20x,Male,20x
1414.7419444444445,1,96,Male/20x,Male,20x
1414.7419444444445,1,96,Male/20x,Male,20x
1414.7419444444445,1,101,Male/20x,Male,20x
1414.7419444444445,1,101,Male/20x,Male,20x
1414.7419444444445,1,103,Male/20x,Male,20x
1414.7419444444445,1,103,Male/20x,Male,20x
1414.7419444444445,1,107,Male/20x,Male,20x
1414.7419444444445,1,120,Male/20x,Male,20x
1414.7419444444445,1,132,Male/20x,Male,20x
1414.7419444444445,1,132,Male/20x,Male,20x
1414.7419444444445,1,134,Male/20x,Male,20x
1414.7419444444445,1,134,Male/20x,Male,20x
1414.7419444444445,1,134,Male/20x,Male,20x
1414.7419444444445,1,142,Male/20x,Male,20x
1414.7419444444445,1,150,Male/20x,Male,20x
1414.7419444444445,1,150,Male/20x,Male,20x
1414.7419444444445,1,150,Male/20x,Male,20x
1414.7419444444445,1,152,Male/20x,Male,20x
1414.7419444444445,1,153,Male/20x,Male,20x
1414.7419444444445,1,154,Male/20x,Male,20x
1414.7419444444445,1,154,Male/20x,Male,20x
1414.7419444444445,1,154,Male/20x,Male,20x
1414.7419444444445,1,156,Male/20x,Male,20x
1414.7419444444445,1,166,Male/20x,Male,20x
1414.7419444444445,1,166,Male/20x,Male,20x
1414.7419444444445,1,166,Male/20x,Male,20x
1414.7419444444445,1,169,Male/20x,Male,20x
1414.7419444444445,1,169,Male/20x,Male,20x
1414.7419444444445,1,169,Male/20x,Male,20x
1414.7419444444445,1,171,Male/20x,Male,20x
1414.7419444444445,1,176,Male/20x,Male,20x
1414.7419444444445,1,177,Male/20x,Male,20x
1414.7419444444445,1,177,Male/20x,Male,20x
1414.7419444444445,1,180,Male/20x,Male,20x
1414.7419444444445,1,180,Male/20x,Male,20x
1414.7419444444445,1,180,Male/20x,Male,20x
1414.7419444444445,1,183,Male/20x,Male,20x
1414.7419444444445,1,183,Male/20x,Male,20x
1414.7419444444445,1,191,Male/20x,Male,20x
1414.7419444444445,1,191,Male/20x,Male,20x
1414.7419444444445,1,193,Male/20x,Male,20x
1414.7419444444445,1,199,Male/20x,Male,20x
1414.7419444444445,1,199,Male/20x,Male,20x
1461.355,1,4,Male/20x,Male,20x
1461.355,1,4,Male/20x,Male,20x
1461.355,1,10,Male/20x,Male,20x
1461.355,1,24,Male/20x,Male,20x
1461.355,1,24,Male/20x,Male,20x
1461.355,1,29,Male/20x,Male,20x
1461.355,1,29,Male/20x,Male,20x
1461.355,1,30,Male/20x,Male,20x
1461.355,1,30,Male/20x,Male,20x
1461.355,1,30,Male/20x,Male,20x
1461.355,1,33,Male/20x,Male,20x
1461.355,1,33,Male/20x,Male,20x
1461.355,1,36,Male/20x,Male,20x
1461.355,1,36,Male/20x,Male,20x
1461.355,1,44,Male/20x,Male,20x
1461.355,1,46,Male/20x,Male,20x
1461.355,1,46,Male/20x,Male,20x
1461.355,1,57,Male/20x,Male,20x
1461.355,1,57,Male/20x,Male,20x
1461.355,1,57,Male/20x,Male,20x
1461.355,1,63,Male/20x,Male,20x
1461.355,1,67,Male/20x,Male,20x
1461.355,1,69,Male/20x,Male,20x
1461.355,1,69,Male/20x,Male,20x
1461.355,1,69,Male/20x,Male,20x
1461.355,1,73,Male/20x,Male,20x
1461.355,1,74,Male/20x,Male,20x
1461.355,1,93,Male/20x,Male,20x
1461.355,1,96,Male/20x,Male,20x
1461.355,1,101,Male/20x,Male,20x
1461.355,1,101,Male/20x,Male,20x
1461.355,1,101,Male/20x,Male,20x
1461.355,1,101,Male/20x,Male,20x
1461.355,1,103,Male/20x,Male,20x
1461.355,1,109,Male/20x,Male,20x
1461.355,1,120,Male/20x,Male,20x
1461.355,1,120,Male/20x,Male,20x
1461.355,1,132,Male/20x,Male,20x
1461.355,1,132,Male/20x,Male,20x
1461.355,1,134,Male/20x,Male,20x
1461.355,1,142,Male/20x,Male,20x
1461.355,1,150,Male/20x,Male,20x
1461.355,1,153,Male/20x,Male,20x
1461.355,1,153,Male/20x,Male,20x
1461.355,1,154,Male/20x,Male,20x
1461.355,1,156,Male/20x,Male,20x
1461.355,1,156,Male/20x,Male,20x
1461.355,1,156,Male/20x,Male,20x
1461.355,1,156,Male/20x,Male,20x
1461.355,1,166,Male/20x,Male,20x
1461.355,1,169,Male/20x,Male,20x
1461.355,1,171,Male/20x,Male,20x
1461.355,1,176,Male/20x,Male,20x
1461.355,1,177,Male/20x,Male,20x
1461.355,1,177,Male/20x,Male,20x
1461.355,1,183,Male/20x,Male,20x
1461.355,1,191,Male/20x,Male,20x
1461.355,1,193,Male/20x,Male,20x
1461.355,1,196,Male/20x,Male,20x
1461.355,1,199,Male/20x,Male,20x
1461.355,1,199,Male/20x,Male,20x
1461.355,1,199,Male/20x,Male,20x
1461.355,1,199,Male/20x,Male,20x
1461.355,1,199,Male/20x,Male,20x
1511.2244444444443,1,24,Male/20x,Male,20x
1511.2244444444443,1,29,Male/20x,Male,20x
1511.2244444444443,1,46,Male/20x,Male,20x
1511.2244444444443,1,46,Male/20x,Male,20x
1511.2244444444443,1,52,Male/20x,Male,20x
1511.2244444444443,1,57,Male/20x,Male,20x
1511.2244444444443,1,57,Male/20x,Male,20x
1511.2244444444443,1,63,Male/20x,Male,20x
1511.2244444444443,1,65,Male/20x,Male,20x
1511.2244444444443,1,69,Male/20x,Male,20x
1511.2244444444443,1,73,Male/20x,Male,20x
1511.2244444444443,1,73,Male/20x,Male,20x
1511.2244444444443,1,90,Male/20x,Male,20x
1511.2244444444443,1,107,Male/20x,Male,20x
1511.2244444444443,1,107,Male/20x,Male,20x
1511.2244444444443,1,142,Male/20x,Male,20x
1511.2244444444443,1,142,Male/20x,Male,20x
1511.2244444444443,1,142,Male/20x,Male,20x
1511.2244444444443,1,150,Male/20x,Male,20x
1511.2244444444443,1,152,Male/20x,Male,20x
1511.2244444444443,1,152,Male/20x,Male,20x
1511.2244444444443,1,153,Male/20x,Male,20x
1511.2244444444443,1,154,Male/20x,Male,20x
1511.2244444444443,1,154,Male/20x,Male,20x
1511.2244444444443,1,154,Male/20x,Male,20x
1511.2244444444443,1,154,Male/20x,Male,20x
1511.2244444444443,1,156,Male/20x,Male,20x
1511.2244444444443,1,183,Male/20x,Male,20x
1511.2244444444443,1,193,Male/20x,Male,20x
1511.2244444444443,1,193,Male/20x,Male,20x
1511.2244444444443,1,196,Male/20x,Male,20x
1511.2244444444443,1,199,Male/20x,Male,20x
1585.1091666666666,1,10,Male/20x,Male,20x
1585.1091666666666,1,10,Male/20x,Male,20x
1585.1091666666666,1,10,Male/20x,Male,20x
1585.1091666666666,1,10,Male/20x,Male,20x
1585.1091666666666,1,25,Male/20x,Male,20x
1585.1091666666666,1,25,Male/20x,Male,20x
1585.1091666666666,1,29,Male/20x,Male,20x
1585.1091666666666,1,30,Male/20x,Male,20x
1585.1091666666666,1,30,Male/20x,Male,20x
1585.1091666666666,1,30,Male/20x,Male,20x
1585.1091666666666,1,30,Male/20x,Male,20x
1585.1091666666666,1,33,Male/20x,Male,20x
1585.1091666666666,1,45,Male/20x,Male,20x
1585.1091666666666,1,46,Male/20x,Male,20x
1585.1091666666666,1,52,Male/20x,Male,20x
1585.1091666666666,1,57,Male/20x,Male,20x
1585.1091666666666,1,61,Male/20x,Male,20x
1585.1091666666666,1,61,Male/20x,Male,20x
1585.1091666666666,1,61,Male/20x,Male,20x
1585.1091666666666,1,65,Male/20x,Male,20x
1585.1091666666666,1,65,Male/20x,Male,20x
1585.1091666666666,1,65,Male/20x,Male,20x
1585.1091666666666,1,67,Male/20x,Male,20x
1585.1091666666666,1,69,Male/20x,Male,20x
1585.1091666666666,1,73,Male/20x,Male,20x
1585.1091666666666,1,73,Male/20x,Male,20x
1585.1091666666666,1,74,Male/20x,Male,20x
1585.1091666666666,1,91,Male/20x,Male,20x
1585.1091666666666,1,91,Male/20x,Male,20x
1585.1091666666666,1,96,Male/20x,Male,20x
1585.1091666666666,1,96,Male/20x,Male,20x
1585.1091666666666,1,103,Male/20x,Male,20x
1585.1091666666666,1,109,Male/20x,Male,20x
1585.1091666666666,1,109,Male/20x,Male,20x
1585.1091666666666,1,116,Male/20x,Male,20x
1585.1091666666666,1,132,Male/20x,Male,20x
1585.1091666666666,1,132,Male/20x,Male,20x
1585.1091666666666,1,132,Male/20x,Male,20x
1585.1091666666666,1,132,Male/20x,Male,20x
1585.1091666666666,1,134,Male/20x,Male,20x
1585.1091666666666,1,134,Male/20x,Male,20x
1585.1091666666666,1,142,Male/20x,Male,20x
1585.1091666666666,1,142,Male/20x,Male,20x
1585.1091666666666,1,150,Male/20x,Male,20x
1585.1091666666666,1,153,Male/20x,Male,20x
1585.1091666666666,1,154,Male/20x,Male,20x
1585.1091666666666,1,166,Male/20x,Male,20x
1585.1091666666666,1,166,Male/20x,Male,20x
1585.1091666666666,1,180,Male/20x,Male,20x
1585.1091666666666,1,180,Male/20x,Male,20x
1585.1091666666666,1,180,Male/20x,Male,20x
1585.1091666666666,1,183,Male/20x,Male,20x
1585.1091666666666,1,191,Male/20x,Male,20x
1585.1091666666666,1,193,Male/20x,Male,20x
1585.1091666666666,1,193,Male/20x,Male,20x
1585.1091666666666,1,196,Male/20x,Male,20x
1585.1091666666666,1,199,Male/20x,Male,20x
1628.9775,1,3,Male/20x,Male,20x
1628.9775,1,24,Male/20x,Male,20x
1628.9775,1,29,Male/20x,Male,20x
1628.9775,1,36,Male/20x,Male,20x
1628.9775,1,36,Male/20x,Male,20x
1628.9775,1,44,Male/20x,Male,20x
1628.9775,1,45,Male/20x,Male,20x
1628.9775,1,45,Male/20x,Male,20x
1628.9775,1,46,Male/20x,Male,20x
1628.9775,1,52,Male/20x,Male,20x
1628.9775,1,61,Male/20x,Male,20x
1628.9775,1,61,Male/20x,Male,20x
1628.9775,1,67,Male/20x,Male,20x
1628.9775,1,73,Male/20x,Male,20x
1628.9775,1,74,Male/20x,Male,20x
1628.9775,1,74,Male/20x,Male,20x
1628.9775,1,90,Male/20x,Male,20x
1628.9775,1,93,Male/20x,Male,20x
1628.9775,1,96,Male/20x,Male,20x
1628.9775,1,96,Male/20x,Male,20x
1628.9775,1,101,Male/20x,Male,20x
1628.9775,1,101,Male/20x,Male,20x
1628.9775,1,116,Male/20x,Male,20x
1628.9775,1,116,Male/20x,Male,20x
1628.9775,1,120,Male/20x,Male,20x
1628.9775,1,120,Male/20x,Male,20x
1628.9775,1,120,Male/20x,Male,20x
1628.9775,1,134,Male/20x,Male,20x
1628.9775,1,142,Male/20x,Male,20x
1628.9775,1,142,Male/20x,Male,20x
1628.9775,1,142,Male/20x,Male,20x
1628.9775,1,154,Male/20x,Male,20x
1628.9775,1,156,Male/20x,Male,20x
1628.9775,1,166,Male/20x,Male,20x
1628.9775,1,166,Male/20x,Male,20x
1628.9775,1,169,Male/20x,Male,20x
1628.9775,1,169,Male/20x,Male,20x
1628.9775,1,169,Male/20x,Male,20x
1628.9775,1,171,Male/20x,Male,20x
1628.9775,1,177,Male/20x,Male,20x
1628.9775,1,180,Male/20x,Male,20x
1628.9775,1,180,Male/20x,Male,20x
1628.9775,1,191,Male/20x,Male,20x
1628.9775,1,193,Male/20x,Male,20x
1628.9775,1,196,Male/20x,Male,20x
1628.9775,1,199,Male/20x,Male,20x
1676.2088888888889,1,3,Male/20x,Male,20x
1676.2088888888889,1,3,Male/20x,Male,20x
1676.2088888888889,1,3,Male/20x,Male,20x
1676.2088888888889,1,4,Male/20x,Male,20x
1676.2088888888889,1,4,Male/20x,Male,20x
1676.2088888888889,1,4,Male/20x,Male,20x
1676.2088888888889,1,4,Male/20x,Male,20x
1676.2088888888889,1,4,Male/20x,Male,20x
1676.2088888888889,1,10,Male/20x,Male,20x
1676.2088888888889,1,24,Male/20x,Male,20x
1676.2088888888889,1,24,Male/20x,Male,20x
1676.2088888888889,1,29,Male/20x,Male,20x
1676.2088888888889,1,29,Male/20x,Male,20x
1676.2088888888889,1,29,Male/20x,Male,20x
1676.2088888888889,1,30,Male/20x,Male,20x
1676.2088888888889,1,30,Male/20x,Male,20x
1676.2088888888889,1,33,Male/20x,Male,20x
1676.2088888888889,1,33,Male/20x,Male,20x
1676.2088888888889,1,33,Male/20x,Male,20x
1676.2088888888889,1,33,Male/20x,Male,20x
1676.2088888888889,1,33,Male/20x,Male,20x
1676.2088888888889,1,36,Male/20x,Male,20x
1676.2088888888889,1,36,Male/20x,Male,20x
1676.2088888888889,1,44,Male/20x,Male,20x
1676.2088888888889,1,44,Male/20x,Male,20x
1676.2088888888889,1,44,Male/20x,Male,20x
1676.2088888888889,1,45,Male/20x,Male,20x
1676.2088888888889,1,46,Male/20x,Male,20x
1676.2088888888889,1,52,Male/20x,Male,20x
1676.2088888888889,1,52,Male/20x,Male,20x
1676.2088888888889,1,61,Male/20x,Male,20x
1676.2088888888889,1,61,Male/20x,Male,20x
1676.2088888888889,1,61,Male/20x,Male,20x
1676.2088888888889,1,63,Male/20x,Male,20x
1676.2088888888889,1,65,Male/20x,Male,20x
1676.2088888888889,1,67,Male/20x,Male,20x
1676.2088888888889,1,67,Male/20x,Male,20x
1676.2088888888889,1,69,Male/20x,Male,20x
1676.2088888888889,1,69,Male/20x,Male,20x
1676.2088888888889,1,73,Male/20x,Male,20x
1676.2088888888889,1,74,Male/20x,Male,20x
1676.2088888888889,1,91,Male/20x,Male,20x
1676.2088888888889,1,93,Male/20x,Male,20x
1676.2088888888889,1,96,Male/20x,Male,20x
1676.2088888888889,1,96,Male/20x,Male,20x
1676.2088888888889,1,101,Male/20x,Male,20x
1676.2088888888889,1,101,Male/20x,Male,20x
1676.2088888888889,1,107,Male/20x,Male,20x
1676.2088888888889,1,109,Male/20x,Male,20x
1676.2088888888889,1,109,Male/20x,Male,20x
1676.2088888888889,1,109,Male/20x,Male,20x
1676.2088888888889,1,132,Male/20x,Male,20x
1676.2088888888889,1,132,Male/20x,Male,20x
1676.2088888888889,1,134,Male/20x,Male,20x
1676.2088888888889,1,134,Male/20x,Male,20x
1676.2088888888889,1,134,Male/20x,Male,20x
1676.2088888888889,1,142,Male/20x,Male,20x
1676.2088888888889,1,152,Male/20x,Male,20x
1676.2088888888889,1,153,Male/20x,Male,20x
1676.2088888888889,1,154,Male/20x,Male,20x
